Register Name,Register Address,Register Width,Register Access,Register Reset Value,Register Constraints,Register Custom Type,Field Name,Field Offset,Field Width,Field Access,Field Reset Value,Field is Covered,Field is Reserved,Field is Volatile,Field Constraints,Register Description,Field Description
RO_WATCHDOG_SUBP_CRC_w59,,8,RO,,,,History_eRXxx_SubP_CRC_08,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w60,,8,RO,,,,History_eRXxx_SubP_CRC_09,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w61,,8,RO,,,,History_eRXxx_SubP_CRC_09,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w62,,8,RO,,,,History_eRXxx_SubP_CRC_09,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w63,,8,RO,,,,History_eRXxx_SubP_CRC_09,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w64,,8,RO,,,,History_eRXxx_SubP_CRC_10,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w65,,8,RO,,,,History_eRXxx_SubP_CRC_10,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w66,,8,RO,,,,History_eRXxx_SubP_CRC_10,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w67,,8,RO,,,,History_eRXxx_SubP_CRC_10,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w68,,8,RO,,,,History_eRXxx_SubP_CRC_11,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w69,,8,RO,,,,History_eRXxx_SubP_CRC_11,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w70,,8,RO,,,,History_eRXxx_SubP_CRC_11,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_CRC_w71,,8,RO,,,,History_eRXxx_SubP_CRC_11,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w0,,8,RO,,,,Count_eRXxx_SubP_EBO_00,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w1,,8,RO,,,,Count_eRXxx_SubP_EBO_00,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w2,,8,RO,,,,Count_eRXxx_SubP_EBO_01,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w3,,8,RO,,,,Count_eRXxx_SubP_EBO_01,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w4,,8,RO,,,,Count_eRXxx_SubP_EBO_02,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w5,,8,RO,,,,Count_eRXxx_SubP_EBO_02,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w6,,8,RO,,,,Count_eRXxx_SubP_EBO_03,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w7,,8,RO,,,,Count_eRXxx_SubP_EBO_03,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w8,,8,RO,,,,Count_eRXxx_SubP_EBO_04,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w9,,8,RO,,,,Count_eRXxx_SubP_EBO_04,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w10,,8,RO,,,,Count_eRXxx_SubP_EBO_05,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w11,,8,RO,,,,Count_eRXxx_SubP_EBO_05,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w12,,8,RO,,,,Count_eRXxx_SubP_EBO_06,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w13,,8,RO,,,,Count_eRXxx_SubP_EBO_06,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w14,,8,RO,,,,Count_eRXxx_SubP_EBO_07,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w15,,8,RO,,,,Count_eRXxx_SubP_EBO_07,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w16,,8,RO,,,,Count_eRXxx_SubP_EBO_08,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w17,,8,RO,,,,Count_eRXxx_SubP_EBO_08,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w18,,8,RO,,,,Count_eRXxx_SubP_EBO_09,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w19,,8,RO,,,,Count_eRXxx_SubP_EBO_09,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w20,,8,RO,,,,Count_eRXxx_SubP_EBO_10,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w21,,8,RO,,,,Count_eRXxx_SubP_EBO_10,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w22,,8,RO,,,,Count_eRXxx_SubP_EBO_11,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w23,,8,RO,,,,Count_eRXxx_SubP_EBO_11,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w24,,8,RO,,,,History_eRXxx_SubP_EBO_00,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w25,,8,RO,,,,History_eRXxx_SubP_EBO_00,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w26,,8,RO,,,,History_eRXxx_SubP_EBO_00,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w27,,8,RO,,,,History_eRXxx_SubP_EBO_00,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w28,,8,RO,,,,History_eRXxx_SubP_EBO_01,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w29,,8,RO,,,,History_eRXxx_SubP_EBO_01,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w30,,8,RO,,,,History_eRXxx_SubP_EBO_01,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w31,,8,RO,,,,History_eRXxx_SubP_EBO_01,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w32,,8,RO,,,,History_eRXxx_SubP_EBO_02,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w33,,8,RO,,,,History_eRXxx_SubP_EBO_02,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w34,,8,RO,,,,History_eRXxx_SubP_EBO_02,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w35,,8,RO,,,,History_eRXxx_SubP_EBO_02,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w36,,8,RO,,,,History_eRXxx_SubP_EBO_03,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w37,,8,RO,,,,History_eRXxx_SubP_EBO_03,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w38,,8,RO,,,,History_eRXxx_SubP_EBO_03,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w39,,8,RO,,,,History_eRXxx_SubP_EBO_03,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w40,,8,RO,,,,History_eRXxx_SubP_EBO_04,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w41,,8,RO,,,,History_eRXxx_SubP_EBO_04,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w42,,8,RO,,,,History_eRXxx_SubP_EBO_04,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w43,,8,RO,,,,History_eRXxx_SubP_EBO_04,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w44,,8,RO,,,,History_eRXxx_SubP_EBO_05,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w45,,8,RO,,,,History_eRXxx_SubP_EBO_05,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w46,,8,RO,,,,History_eRXxx_SubP_EBO_05,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w47,,8,RO,,,,History_eRXxx_SubP_EBO_05,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w48,,8,RO,,,,History_eRXxx_SubP_EBO_06,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w49,,8,RO,,,,History_eRXxx_SubP_EBO_06,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w50,,8,RO,,,,History_eRXxx_SubP_EBO_06,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w51,,8,RO,,,,History_eRXxx_SubP_EBO_06,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w52,,8,RO,,,,History_eRXxx_SubP_EBO_07,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w53,,8,RO,,,,History_eRXxx_SubP_EBO_07,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w54,,8,RO,,,,History_eRXxx_SubP_EBO_07,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w55,,8,RO,,,,History_eRXxx_SubP_EBO_07,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w56,,8,RO,,,,History_eRXxx_SubP_EBO_08,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w57,,8,RO,,,,History_eRXxx_SubP_EBO_08,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w58,,8,RO,,,,History_eRXxx_SubP_EBO_08,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w59,,8,RO,,,,History_eRXxx_SubP_EBO_08,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w60,,8,RO,,,,History_eRXxx_SubP_EBO_09,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w61,,8,RO,,,,History_eRXxx_SubP_EBO_09,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w62,,8,RO,,,,History_eRXxx_SubP_EBO_09,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w63,,8,RO,,,,History_eRXxx_SubP_EBO_09,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w64,,8,RO,,,,History_eRXxx_SubP_EBO_10,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w65,,8,RO,,,,History_eRXxx_SubP_EBO_10,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w66,,8,RO,,,,History_eRXxx_SubP_EBO_10,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w67,,8,RO,,,,History_eRXxx_SubP_EBO_10,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w68,,8,RO,,,,History_eRXxx_SubP_EBO_11,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w69,,8,RO,,,,History_eRXxx_SubP_EBO_11,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w70,,8,RO,,,,History_eRXxx_SubP_EBO_11,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_EBO_w71,,8,RO,,,,History_eRXxx_SubP_EBO_11,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w0,,8,RO,,,,Count_eRXxx_SubP_HT_00,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w1,,8,RO,,,,Count_eRXxx_SubP_HT_00,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w2,,8,RO,,,,Count_eRXxx_SubP_HT_01,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w3,,8,RO,,,,Count_eRXxx_SubP_HT_01,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w4,,8,RO,,,,Count_eRXxx_SubP_HT_02,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w5,,8,RO,,,,Count_eRXxx_SubP_HT_02,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w6,,8,RO,,,,Count_eRXxx_SubP_HT_03,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w7,,8,RO,,,,Count_eRXxx_SubP_HT_03,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w8,,8,RO,,,,Count_eRXxx_SubP_HT_04,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w9,,8,RO,,,,Count_eRXxx_SubP_HT_04,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w10,,8,RO,,,,Count_eRXxx_SubP_HT_05,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w11,,8,RO,,,,Count_eRXxx_SubP_HT_05,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w12,,8,RO,,,,Count_eRXxx_SubP_HT_06,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w13,,8,RO,,,,Count_eRXxx_SubP_HT_06,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w14,,8,RO,,,,Count_eRXxx_SubP_HT_07,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w15,,8,RO,,,,Count_eRXxx_SubP_HT_07,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w16,,8,RO,,,,Count_eRXxx_SubP_HT_08,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w17,,8,RO,,,,Count_eRXxx_SubP_HT_08,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w18,,8,RO,,,,Count_eRXxx_SubP_HT_09,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w19,,8,RO,,,,Count_eRXxx_SubP_HT_09,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w20,,8,RO,,,,Count_eRXxx_SubP_HT_10,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w21,,8,RO,,,,Count_eRXxx_SubP_HT_10,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w22,,8,RO,,,,Count_eRXxx_SubP_HT_11,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w23,,8,RO,,,,Count_eRXxx_SubP_HT_11,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w24,,8,RO,,,,History_eRXxx_SubP_HT_00,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w25,,8,RO,,,,History_eRXxx_SubP_HT_00,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w26,,8,RO,,,,History_eRXxx_SubP_HT_00,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w27,,8,RO,,,,History_eRXxx_SubP_HT_00,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w28,,8,RO,,,,History_eRXxx_SubP_HT_01,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w29,,8,RO,,,,History_eRXxx_SubP_HT_01,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w30,,8,RO,,,,History_eRXxx_SubP_HT_01,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w31,,8,RO,,,,History_eRXxx_SubP_HT_01,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w32,,8,RO,,,,History_eRXxx_SubP_HT_02,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w33,,8,RO,,,,History_eRXxx_SubP_HT_02,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w34,,8,RO,,,,History_eRXxx_SubP_HT_02,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w35,,8,RO,,,,History_eRXxx_SubP_HT_02,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w36,,8,RO,,,,History_eRXxx_SubP_HT_03,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w37,,8,RO,,,,History_eRXxx_SubP_HT_03,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w38,,8,RO,,,,History_eRXxx_SubP_HT_03,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w39,,8,RO,,,,History_eRXxx_SubP_HT_03,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w40,,8,RO,,,,History_eRXxx_SubP_HT_04,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w41,,8,RO,,,,History_eRXxx_SubP_HT_04,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w42,,8,RO,,,,History_eRXxx_SubP_HT_04,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w43,,8,RO,,,,History_eRXxx_SubP_HT_04,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w44,,8,RO,,,,History_eRXxx_SubP_HT_05,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w45,,8,RO,,,,History_eRXxx_SubP_HT_05,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w46,,8,RO,,,,History_eRXxx_SubP_HT_05,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w47,,8,RO,,,,History_eRXxx_SubP_HT_05,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w48,,8,RO,,,,History_eRXxx_SubP_HT_06,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w49,,8,RO,,,,History_eRXxx_SubP_HT_06,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w50,,8,RO,,,,History_eRXxx_SubP_HT_06,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w51,,8,RO,,,,History_eRXxx_SubP_HT_06,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w52,,8,RO,,,,History_eRXxx_SubP_HT_07,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w53,,8,RO,,,,History_eRXxx_SubP_HT_07,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w54,,8,RO,,,,History_eRXxx_SubP_HT_07,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w55,,8,RO,,,,History_eRXxx_SubP_HT_07,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w56,,8,RO,,,,History_eRXxx_SubP_HT_08,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w57,,8,RO,,,,History_eRXxx_SubP_HT_08,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w58,,8,RO,,,,History_eRXxx_SubP_HT_08,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w59,,8,RO,,,,History_eRXxx_SubP_HT_08,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w60,,8,RO,,,,History_eRXxx_SubP_HT_09,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w61,,8,RO,,,,History_eRXxx_SubP_HT_09,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w62,,8,RO,,,,History_eRXxx_SubP_HT_09,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w63,,8,RO,,,,History_eRXxx_SubP_HT_09,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w64,,8,RO,,,,History_eRXxx_SubP_HT_10,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w65,,8,RO,,,,History_eRXxx_SubP_HT_10,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w66,,8,RO,,,,History_eRXxx_SubP_HT_10,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w67,,8,RO,,,,History_eRXxx_SubP_HT_10,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w68,,8,RO,,,,History_eRXxx_SubP_HT_11,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w69,,8,RO,,,,History_eRXxx_SubP_HT_11,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w70,,8,RO,,,,History_eRXxx_SubP_HT_11,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_SUBP_HT_w71,,8,RO,,,,History_eRXxx_SubP_HT_11,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_MISC_w0,,8,RO,,,,Count_Packet_Veto,0,8,,0x0,TRUE,FALSE,TRUE,,,(Requires I2C_WO_Watchdog_Capture) count of packets causing Packet Veto watchdogs
RO_WATCHDOG_MISC_w1,,8,RO,,,,Count_Packet_Veto,0,8,,0x0,TRUE,FALSE,TRUE,,,(Requires I2C_WO_Watchdog_Capture) count of packets causing Packet Veto watchdogs
RO_WATCHDOG_MISC_w2,,8,RO,,,,Count_Event_Unexpected,0,8,,0x0,TRUE,FALSE,TRUE,,,(Requires I2C_WO_Watchdog_Capture) count of packets causing Unexpected event watchdog
RO_WATCHDOG_MISC_w3,,8,RO,,,,Count_Event_Unexpected,0,8,,0x0,TRUE,FALSE,TRUE,,,(Requires I2C_WO_Watchdog_Capture) count of packets causing Unexpected event watchdog
RO_WATCHDOG_MISC_w4,,8,RO,,,,Count_E_H_Match,0,8,,0x0,TRUE,FALSE,TRUE,,,(Requires I2C_WO_Watchdog_Capture) count of packets causing ECON vs HGCROC Mismatch watchdogs
RO_WATCHDOG_MISC_w5,,8,RO,,,,Count_E_H_Match,0,8,,0x0,TRUE,FALSE,TRUE,,,(Requires I2C_WO_Watchdog_Capture) count of packets causing ECON vs HGCROC Mismatch watchdogs
RO_WATCHDOG_MISC_w6,,8,RO,,,,Count_HT_Recon,0,8,,0x0,TRUE,FALSE,TRUE,,,(Requires I2C_WO_Watchdog_Capture) count of packets causing HT Reconstruction watchdogs
RO_WATCHDOG_MISC_w7,,8,RO,,,,Count_HT_Recon,0,8,,0x0,TRUE,FALSE,TRUE,,,(Requires I2C_WO_Watchdog_Capture) count of packets causing HT Reconstruction watchdogs
RO_WATCHDOG_MISC_w8,,8,RO,,,,Count_EBO_Recon,0,8,,0x0,TRUE,FALSE,TRUE,,,(Requires I2C_WO_Watchdog_Capture) count of packets causing EBO Reconstruction watchdogs
RO_WATCHDOG_MISC_w9,,8,RO,,,,Count_EBO_Recon,0,8,,0x0,TRUE,FALSE,TRUE,,,(Requires I2C_WO_Watchdog_Capture) count of packets causing EBO Reconstruction watchdogs
RO_WATCHDOG_MISC_w10,,8,RO,,,,Count_ROC_BunchCounter,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_MISC_w11,,8,RO,,,,Count_ROC_BunchCounter,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_MISC_w12,,8,RO,,,,Count_ROC_UnusedState,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_MISC_w13,,8,RO,,,,Count_ROC_UnusedState,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_MISC_w14,,8,RO,,,,Count_ROC_MissedPkt,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_MISC_w15,,8,RO,,,,Count_ROC_MissedPkt,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_MISC_w16,,8,RO,,,,Count_ROC_PredictorFIFOfull,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_MISC_w17,,8,RO,,,,Count_ROC_PredictorFIFOfull,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_MISC_w18,,8,RO,,,,Count_ROC_L1AFIFO_full,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_MISC_w19,,8,RO,,,,Count_ROC_L1AFIFO_full,0,8,,0x0,TRUE,FALSE,TRUE,,,
RO_WATCHDOG_MISC_w20,,8,RO,,,,History_Packet_Veto,0,8,,0x0,TRUE,FALSE,TRUE,,,(Requires I2C_WO_Watchdog_Capture) history Packet Veto watchdogs over last 32 packets
