block,block_id,parameter,parameter_id,address,parameter_name,access,size_byte,default_value,param_mask,param_shift,max_value,description
ZSmOne,08,zs_c_i_m,35,0x0c72,ZSmOne_08_zs_c_i_m_35,rw,2,15,15,0,15,
ZSmOne,08,zs_beta_m,35,0x0c72,ZSmOne_08_zs_beta_m_35,rw,2,32,127,4,127,
ZSmOne,08,zs_pass_i_m,35,0x0c72,ZSmOne_08_zs_pass_i_m_35,rw,2,0,1,11,1,
ZSmOne,08,zs_mask_i_m,35,0x0c72,ZSmOne_08_zs_mask_i_m_35,rw,2,0,1,12,1,
ZSmOne,08,zs_c_i_m,36,0x0c74,ZSmOne_08_zs_c_i_m_36,rw,2,15,15,0,15,
ZSmOne,08,zs_beta_m,36,0x0c74,ZSmOne_08_zs_beta_m_36,rw,2,32,127,4,127,
ZSmOne,08,zs_pass_i_m,36,0x0c74,ZSmOne_08_zs_pass_i_m_36,rw,2,0,1,11,1,
ZSmOne,08,zs_mask_i_m,36,0x0c74,ZSmOne_08_zs_mask_i_m_36,rw,2,0,1,12,1,
ZSmOne,09,zs_c_i_m,00,0x0c76,ZSmOne_09_zs_c_i_m_00,rw,2,15,15,0,15,
ZSmOne,09,zs_beta_m,00,0x0c76,ZSmOne_09_zs_beta_m_00,rw,2,32,127,4,127,
ZSmOne,09,zs_pass_i_m,00,0x0c76,ZSmOne_09_zs_pass_i_m_00,rw,2,0,1,11,1,
ZSmOne,09,zs_mask_i_m,00,0x0c76,ZSmOne_09_zs_mask_i_m_00,rw,2,0,1,12,1,
ZSmOne,09,zs_c_i_m,01,0x0c78,ZSmOne_09_zs_c_i_m_01,rw,2,15,15,0,15,
ZSmOne,09,zs_beta_m,01,0x0c78,ZSmOne_09_zs_beta_m_01,rw,2,32,127,4,127,
ZSmOne,09,zs_pass_i_m,01,0x0c78,ZSmOne_09_zs_pass_i_m_01,rw,2,0,1,11,1,
ZSmOne,09,zs_mask_i_m,01,0x0c78,ZSmOne_09_zs_mask_i_m_01,rw,2,0,1,12,1,
ZSmOne,09,zs_c_i_m,02,0x0c7a,ZSmOne_09_zs_c_i_m_02,rw,2,15,15,0,15,
ZSmOne,09,zs_beta_m,02,0x0c7a,ZSmOne_09_zs_beta_m_02,rw,2,32,127,4,127,
ZSmOne,09,zs_pass_i_m,02,0x0c7a,ZSmOne_09_zs_pass_i_m_02,rw,2,0,1,11,1,
ZSmOne,09,zs_mask_i_m,02,0x0c7a,ZSmOne_09_zs_mask_i_m_02,rw,2,0,1,12,1,
ZSmOne,09,zs_c_i_m,03,0x0c7c,ZSmOne_09_zs_c_i_m_03,rw,2,15,15,0,15,
ZSmOne,09,zs_beta_m,03,0x0c7c,ZSmOne_09_zs_beta_m_03,rw,2,32,127,4,127,
ZSmOne,09,zs_pass_i_m,03,0x0c7c,ZSmOne_09_zs_pass_i_m_03,rw,2,0,1,11,1,
ZSmOne,09,zs_mask_i_m,03,0x0c7c,ZSmOne_09_zs_mask_i_m_03,rw,2,0,1,12,1,
ZSmOne,09,zs_c_i_m,04,0x0c7e,ZSmOne_09_zs_c_i_m_04,rw,2,15,15,0,15,
ZSmOne,09,zs_beta_m,04,0x0c7e,ZSmOne_09_zs_beta_m_04,rw,2,32,127,4,127,
ZSmOne,09,zs_pass_i_m,04,0x0c7e,ZSmOne_09_zs_pass_i_m_04,rw,2,0,1,11,1,
ZSmOne,09,zs_mask_i_m,04,0x0c7e,ZSmOne_09_zs_mask_i_m_04,rw,2,0,1,12,1,
ZSmOne,09,zs_c_i_m,05,0x0c80,ZSmOne_09_zs_c_i_m_05,rw,2,15,15,0,15,
ZSmOne,09,zs_beta_m,05,0x0c80,ZSmOne_09_zs_beta_m_05,rw,2,32,127,4,127,
ZSmOne,09,zs_pass_i_m,05,0x0c80,ZSmOne_09_zs_pass_i_m_05,rw,2,0,1,11,1,
ZSmOne,09,zs_mask_i_m,05,0x0c80,ZSmOne_09_zs_mask_i_m_05,rw,2,0,1,12,1,
ZSmOne,09,zs_c_i_m,06,0x0c82,ZSmOne_09_zs_c_i_m_06,rw,2,15,15,0,15,
ZSmOne,09,zs_beta_m,06,0x0c82,ZSmOne_09_zs_beta_m_06,rw,2,32,127,4,127,
ZSmOne,09,zs_pass_i_m,06,0x0c82,ZSmOne_09_zs_pass_i_m_06,rw,2,0,1,11,1,
ZSmOne,09,zs_mask_i_m,06,0x0c82,ZSmOne_09_zs_mask_i_m_06,rw,2,0,1,12,1,
ZSmOne,09,zs_c_i_m,07,0x0c84,ZSmOne_09_zs_c_i_m_07,rw,2,15,15,0,15,
ZSmOne,09,zs_beta_m,07,0x0c84,ZSmOne_09_zs_beta_m_07,rw,2,32,127,4,127,
ZSmOne,09,zs_pass_i_m,07,0x0c84,ZSmOne_09_zs_pass_i_m_07,rw,2,0,1,11,1,
ZSmOne,09,zs_mask_i_m,07,0x0c84,ZSmOne_09_zs_mask_i_m_07,rw,2,0,1,12,1,
ZSmOne,09,zs_c_i_m,08,0x0c86,ZSmOne_09_zs_c_i_m_08,rw,2,15,15,0,15,
ZSmOne,09,zs_beta_m,08,0x0c86,ZSmOne_09_zs_beta_m_08,rw,2,32,127,4,127,
ZSmOne,09,zs_pass_i_m,08,0x0c86,ZSmOne_09_zs_pass_i_m_08,rw,2,0,1,11,1,
ZSmOne,09,zs_mask_i_m,08,0x0c86,ZSmOne_09_zs_mask_i_m_08,rw,2,0,1,12,1,
ZSmOne,09,zs_c_i_m,09,0x0c88,ZSmOne_09_zs_c_i_m_09,rw,2,15,15,0,15,
ZSmOne,09,zs_beta_m,09,0x0c88,ZSmOne_09_zs_beta_m_09,rw,2,32,127,4,127,
ZSmOne,09,zs_pass_i_m,09,0x0c88,ZSmOne_09_zs_pass_i_m_09,rw,2,0,1,11,1,
ZSmOne,09,zs_mask_i_m,09,0x0c88,ZSmOne_09_zs_mask_i_m_09,rw,2,0,1,12,1,
ZSmOne,09,zs_c_i_m,10,0x0c8a,ZSmOne_09_zs_c_i_m_10,rw,2,15,15,0,15,
ZSmOne,09,zs_beta_m,10,0x0c8a,ZSmOne_09_zs_beta_m_10,rw,2,32,127,4,127,
ZSmOne,09,zs_pass_i_m,10,0x0c8a,ZSmOne_09_zs_pass_i_m_10,rw,2,0,1,11,1,
ZSmOne,09,zs_mask_i_m,10,0x0c8a,ZSmOne_09_zs_mask_i_m_10,rw,2,0,1,12,1,
ZSmOne,09,zs_c_i_m,11,0x0c8c,ZSmOne_09_zs_c_i_m_11,rw,2,15,15,0,15,
ZSmOne,09,zs_beta_m,11,0x0c8c,ZSmOne_09_zs_beta_m_11,rw,2,32,127,4,127,
ZSmOne,09,zs_pass_i_m,11,0x0c8c,ZSmOne_09_zs_pass_i_m_11,rw,2,0,1,11,1,
ZSmOne,09,zs_mask_i_m,11,0x0c8c,ZSmOne_09_zs_mask_i_m_11,rw,2,0,1,12,1,
ZSmOne,09,zs_c_i_m,12,0x0c8e,ZSmOne_09_zs_c_i_m_12,rw,2,15,15,0,15,
ZSmOne,09,zs_beta_m,12,0x0c8e,ZSmOne_09_zs_beta_m_12,rw,2,32,127,4,127,
ZSmOne,09,zs_pass_i_m,12,0x0c8e,ZSmOne_09_zs_pass_i_m_12,rw,2,0,1,11,1,
ZSmOne,09,zs_mask_i_m,12,0x0c8e,ZSmOne_09_zs_mask_i_m_12,rw,2,0,1,12,1,
ZSmOne,09,zs_c_i_m,13,0x0c90,ZSmOne_09_zs_c_i_m_13,rw,2,15,15,0,15,
ZSmOne,09,zs_beta_m,13,0x0c90,ZSmOne_09_zs_beta_m_13,rw,2,32,127,4,127,
ZSmOne,09,zs_pass_i_m,13,0x0c90,ZSmOne_09_zs_pass_i_m_13,rw,2,0,1,11,1,
ZSmOne,09,zs_mask_i_m,13,0x0c90,ZSmOne_09_zs_mask_i_m_13,rw,2,0,1,12,1,
ZSmOne,09,zs_c_i_m,14,0x0c92,ZSmOne_09_zs_c_i_m_14,rw,2,15,15,0,15,
ZSmOne,09,zs_beta_m,14,0x0c92,ZSmOne_09_zs_beta_m_14,rw,2,32,127,4,127,
ZSmOne,09,zs_pass_i_m,14,0x0c92,ZSmOne_09_zs_pass_i_m_14,rw,2,0,1,11,1,
ZSmOne,09,zs_mask_i_m,14,0x0c92,ZSmOne_09_zs_mask_i_m_14,rw,2,0,1,12,1,
ZSmOne,09,zs_c_i_m,15,0x0c94,ZSmOne_09_zs_c_i_m_15,rw,2,15,15,0,15,
ZSmOne,09,zs_beta_m,15,0x0c94,ZSmOne_09_zs_beta_m_15,rw,2,32,127,4,127,
ZSmOne,09,zs_pass_i_m,15,0x0c94,ZSmOne_09_zs_pass_i_m_15,rw,2,0,1,11,1,
ZSmOne,09,zs_mask_i_m,15,0x0c94,ZSmOne_09_zs_mask_i_m_15,rw,2,0,1,12,1,
ZSmOne,09,zs_c_i_m,16,0x0c96,ZSmOne_09_zs_c_i_m_16,rw,2,15,15,0,15,
ZSmOne,09,zs_beta_m,16,0x0c96,ZSmOne_09_zs_beta_m_16,rw,2,32,127,4,127,
ZSmOne,09,zs_pass_i_m,16,0x0c96,ZSmOne_09_zs_pass_i_m_16,rw,2,0,1,11,1,
ZSmOne,09,zs_mask_i_m,16,0x0c96,ZSmOne_09_zs_mask_i_m_16,rw,2,0,1,12,1,
ZSmOne,09,zs_c_i_m,17,0x0c98,ZSmOne_09_zs_c_i_m_17,rw,2,15,15,0,15,
ZSmOne,09,zs_beta_m,17,0x0c98,ZSmOne_09_zs_beta_m_17,rw,2,32,127,4,127,
ZSmOne,09,zs_pass_i_m,17,0x0c98,ZSmOne_09_zs_pass_i_m_17,rw,2,0,1,11,1,
ZSmOne,09,zs_mask_i_m,17,0x0c98,ZSmOne_09_zs_mask_i_m_17,rw,2,0,1,12,1,
ZSmOne,09,zs_c_i_m,18,0x0c9a,ZSmOne_09_zs_c_i_m_18,rw,2,15,15,0,15,
ZSmOne,09,zs_beta_m,18,0x0c9a,ZSmOne_09_zs_beta_m_18,rw,2,32,127,4,127,
ZSmOne,09,zs_pass_i_m,18,0x0c9a,ZSmOne_09_zs_pass_i_m_18,rw,2,0,1,11,1,
ZSmOne,09,zs_mask_i_m,18,0x0c9a,ZSmOne_09_zs_mask_i_m_18,rw,2,0,1,12,1,
ZSmOne,09,zs_c_i_m,19,0x0c9c,ZSmOne_09_zs_c_i_m_19,rw,2,15,15,0,15,
ZSmOne,09,zs_beta_m,19,0x0c9c,ZSmOne_09_zs_beta_m_19,rw,2,32,127,4,127,
ZSmOne,09,zs_pass_i_m,19,0x0c9c,ZSmOne_09_zs_pass_i_m_19,rw,2,0,1,11,1,
ZSmOne,09,zs_mask_i_m,19,0x0c9c,ZSmOne_09_zs_mask_i_m_19,rw,2,0,1,12,1,
ZSmOne,09,zs_c_i_m,20,0x0c9e,ZSmOne_09_zs_c_i_m_20,rw,2,15,15,0,15,
ZSmOne,09,zs_beta_m,20,0x0c9e,ZSmOne_09_zs_beta_m_20,rw,2,32,127,4,127,
ZSmOne,09,zs_pass_i_m,20,0x0c9e,ZSmOne_09_zs_pass_i_m_20,rw,2,0,1,11,1,
ZSmOne,09,zs_mask_i_m,20,0x0c9e,ZSmOne_09_zs_mask_i_m_20,rw,2,0,1,12,1,
ZSmOne,09,zs_c_i_m,21,0x0ca0,ZSmOne_09_zs_c_i_m_21,rw,2,15,15,0,15,
ZSmOne,09,zs_beta_m,21,0x0ca0,ZSmOne_09_zs_beta_m_21,rw,2,32,127,4,127,
ZSmOne,09,zs_pass_i_m,21,0x0ca0,ZSmOne_09_zs_pass_i_m_21,rw,2,0,1,11,1,
ZSmOne,09,zs_mask_i_m,21,0x0ca0,ZSmOne_09_zs_mask_i_m_21,rw,2,0,1,12,1,
ZSmOne,09,zs_c_i_m,22,0x0ca2,ZSmOne_09_zs_c_i_m_22,rw,2,15,15,0,15,
ZSmOne,09,zs_beta_m,22,0x0ca2,ZSmOne_09_zs_beta_m_22,rw,2,32,127,4,127,
ZSmOne,09,zs_pass_i_m,22,0x0ca2,ZSmOne_09_zs_pass_i_m_22,rw,2,0,1,11,1,
ZSmOne,09,zs_mask_i_m,22,0x0ca2,ZSmOne_09_zs_mask_i_m_22,rw,2,0,1,12,1,
ZSmOne,09,zs_c_i_m,23,0x0ca4,ZSmOne_09_zs_c_i_m_23,rw,2,15,15,0,15,
ZSmOne,09,zs_beta_m,23,0x0ca4,ZSmOne_09_zs_beta_m_23,rw,2,32,127,4,127,
ZSmOne,09,zs_pass_i_m,23,0x0ca4,ZSmOne_09_zs_pass_i_m_23,rw,2,0,1,11,1,
ZSmOne,09,zs_mask_i_m,23,0x0ca4,ZSmOne_09_zs_mask_i_m_23,rw,2,0,1,12,1,
ZSmOne,09,zs_c_i_m,24,0x0ca6,ZSmOne_09_zs_c_i_m_24,rw,2,15,15,0,15,
ZSmOne,09,zs_beta_m,24,0x0ca6,ZSmOne_09_zs_beta_m_24,rw,2,32,127,4,127,
ZSmOne,09,zs_pass_i_m,24,0x0ca6,ZSmOne_09_zs_pass_i_m_24,rw,2,0,1,11,1,
ZSmOne,09,zs_mask_i_m,24,0x0ca6,ZSmOne_09_zs_mask_i_m_24,rw,2,0,1,12,1,
ZSmOne,09,zs_c_i_m,25,0x0ca8,ZSmOne_09_zs_c_i_m_25,rw,2,15,15,0,15,
ZSmOne,09,zs_beta_m,25,0x0ca8,ZSmOne_09_zs_beta_m_25,rw,2,32,127,4,127,
ZSmOne,09,zs_pass_i_m,25,0x0ca8,ZSmOne_09_zs_pass_i_m_25,rw,2,0,1,11,1,
ZSmOne,09,zs_mask_i_m,25,0x0ca8,ZSmOne_09_zs_mask_i_m_25,rw,2,0,1,12,1,
ZSmOne,09,zs_c_i_m,26,0x0caa,ZSmOne_09_zs_c_i_m_26,rw,2,15,15,0,15,
ZSmOne,09,zs_beta_m,26,0x0caa,ZSmOne_09_zs_beta_m_26,rw,2,32,127,4,127,
ZSmOne,09,zs_pass_i_m,26,0x0caa,ZSmOne_09_zs_pass_i_m_26,rw,2,0,1,11,1,
ZSmOne,09,zs_mask_i_m,26,0x0caa,ZSmOne_09_zs_mask_i_m_26,rw,2,0,1,12,1,
ZSmOne,09,zs_c_i_m,27,0x0cac,ZSmOne_09_zs_c_i_m_27,rw,2,15,15,0,15,
ZSmOne,09,zs_beta_m,27,0x0cac,ZSmOne_09_zs_beta_m_27,rw,2,32,127,4,127,
ZSmOne,09,zs_pass_i_m,27,0x0cac,ZSmOne_09_zs_pass_i_m_27,rw,2,0,1,11,1,
ZSmOne,09,zs_mask_i_m,27,0x0cac,ZSmOne_09_zs_mask_i_m_27,rw,2,0,1,12,1,
ZSmOne,09,zs_c_i_m,28,0x0cae,ZSmOne_09_zs_c_i_m_28,rw,2,15,15,0,15,
ZSmOne,09,zs_beta_m,28,0x0cae,ZSmOne_09_zs_beta_m_28,rw,2,32,127,4,127,
ZSmOne,09,zs_pass_i_m,28,0x0cae,ZSmOne_09_zs_pass_i_m_28,rw,2,0,1,11,1,
ZSmOne,09,zs_mask_i_m,28,0x0cae,ZSmOne_09_zs_mask_i_m_28,rw,2,0,1,12,1,
ZSmOne,09,zs_c_i_m,29,0x0cb0,ZSmOne_09_zs_c_i_m_29,rw,2,15,15,0,15,
ZSmOne,09,zs_beta_m,29,0x0cb0,ZSmOne_09_zs_beta_m_29,rw,2,32,127,4,127,
ZSmOne,09,zs_pass_i_m,29,0x0cb0,ZSmOne_09_zs_pass_i_m_29,rw,2,0,1,11,1,
ZSmOne,09,zs_mask_i_m,29,0x0cb0,ZSmOne_09_zs_mask_i_m_29,rw,2,0,1,12,1,
ZSmOne,09,zs_c_i_m,30,0x0cb2,ZSmOne_09_zs_c_i_m_30,rw,2,15,15,0,15,
ZSmOne,09,zs_beta_m,30,0x0cb2,ZSmOne_09_zs_beta_m_30,rw,2,32,127,4,127,
ZSmOne,09,zs_pass_i_m,30,0x0cb2,ZSmOne_09_zs_pass_i_m_30,rw,2,0,1,11,1,
ZSmOne,09,zs_mask_i_m,30,0x0cb2,ZSmOne_09_zs_mask_i_m_30,rw,2,0,1,12,1,
ZSmOne,09,zs_c_i_m,31,0x0cb4,ZSmOne_09_zs_c_i_m_31,rw,2,15,15,0,15,
ZSmOne,09,zs_beta_m,31,0x0cb4,ZSmOne_09_zs_beta_m_31,rw,2,32,127,4,127,
ZSmOne,09,zs_pass_i_m,31,0x0cb4,ZSmOne_09_zs_pass_i_m_31,rw,2,0,1,11,1,
ZSmOne,09,zs_mask_i_m,31,0x0cb4,ZSmOne_09_zs_mask_i_m_31,rw,2,0,1,12,1,
ZSmOne,09,zs_c_i_m,32,0x0cb6,ZSmOne_09_zs_c_i_m_32,rw,2,15,15,0,15,
ZSmOne,09,zs_beta_m,32,0x0cb6,ZSmOne_09_zs_beta_m_32,rw,2,32,127,4,127,
ZSmOne,09,zs_pass_i_m,32,0x0cb6,ZSmOne_09_zs_pass_i_m_32,rw,2,0,1,11,1,
ZSmOne,09,zs_mask_i_m,32,0x0cb6,ZSmOne_09_zs_mask_i_m_32,rw,2,0,1,12,1,
ZSmOne,09,zs_c_i_m,33,0x0cb8,ZSmOne_09_zs_c_i_m_33,rw,2,15,15,0,15,
ZSmOne,09,zs_beta_m,33,0x0cb8,ZSmOne_09_zs_beta_m_33,rw,2,32,127,4,127,
ZSmOne,09,zs_pass_i_m,33,0x0cb8,ZSmOne_09_zs_pass_i_m_33,rw,2,0,1,11,1,
ZSmOne,09,zs_mask_i_m,33,0x0cb8,ZSmOne_09_zs_mask_i_m_33,rw,2,0,1,12,1,
ZSmOne,09,zs_c_i_m,34,0x0cba,ZSmOne_09_zs_c_i_m_34,rw,2,15,15,0,15,
ZSmOne,09,zs_beta_m,34,0x0cba,ZSmOne_09_zs_beta_m_34,rw,2,32,127,4,127,
ZSmOne,09,zs_pass_i_m,34,0x0cba,ZSmOne_09_zs_pass_i_m_34,rw,2,0,1,11,1,
ZSmOne,09,zs_mask_i_m,34,0x0cba,ZSmOne_09_zs_mask_i_m_34,rw,2,0,1,12,1,
ZSmOne,09,zs_c_i_m,35,0x0cbc,ZSmOne_09_zs_c_i_m_35,rw,2,15,15,0,15,
ZSmOne,09,zs_beta_m,35,0x0cbc,ZSmOne_09_zs_beta_m_35,rw,2,32,127,4,127,
ZSmOne,09,zs_pass_i_m,35,0x0cbc,ZSmOne_09_zs_pass_i_m_35,rw,2,0,1,11,1,
ZSmOne,09,zs_mask_i_m,35,0x0cbc,ZSmOne_09_zs_mask_i_m_35,rw,2,0,1,12,1,
ZSmOne,09,zs_c_i_m,36,0x0cbe,ZSmOne_09_zs_c_i_m_36,rw,2,15,15,0,15,
ZSmOne,09,zs_beta_m,36,0x0cbe,ZSmOne_09_zs_beta_m_36,rw,2,32,127,4,127,
ZSmOne,09,zs_pass_i_m,36,0x0cbe,ZSmOne_09_zs_pass_i_m_36,rw,2,0,1,11,1,
ZSmOne,09,zs_mask_i_m,36,0x0cbe,ZSmOne_09_zs_mask_i_m_36,rw,2,0,1,12,1,
ZSmOne,10,zs_c_i_m,00,0x0cc0,ZSmOne_10_zs_c_i_m_00,rw,2,15,15,0,15,
ZSmOne,10,zs_beta_m,00,0x0cc0,ZSmOne_10_zs_beta_m_00,rw,2,32,127,4,127,
ZSmOne,10,zs_pass_i_m,00,0x0cc0,ZSmOne_10_zs_pass_i_m_00,rw,2,0,1,11,1,
ZSmOne,10,zs_mask_i_m,00,0x0cc0,ZSmOne_10_zs_mask_i_m_00,rw,2,0,1,12,1,
ZSmOne,10,zs_c_i_m,01,0x0cc2,ZSmOne_10_zs_c_i_m_01,rw,2,15,15,0,15,
ZSmOne,10,zs_beta_m,01,0x0cc2,ZSmOne_10_zs_beta_m_01,rw,2,32,127,4,127,
ZSmOne,10,zs_pass_i_m,01,0x0cc2,ZSmOne_10_zs_pass_i_m_01,rw,2,0,1,11,1,
ZSmOne,10,zs_mask_i_m,01,0x0cc2,ZSmOne_10_zs_mask_i_m_01,rw,2,0,1,12,1,
ZSmOne,10,zs_c_i_m,02,0x0cc4,ZSmOne_10_zs_c_i_m_02,rw,2,15,15,0,15,
ZSmOne,10,zs_beta_m,02,0x0cc4,ZSmOne_10_zs_beta_m_02,rw,2,32,127,4,127,
ZSmOne,10,zs_pass_i_m,02,0x0cc4,ZSmOne_10_zs_pass_i_m_02,rw,2,0,1,11,1,
ZSmOne,10,zs_mask_i_m,02,0x0cc4,ZSmOne_10_zs_mask_i_m_02,rw,2,0,1,12,1,
ZSmOne,10,zs_c_i_m,03,0x0cc6,ZSmOne_10_zs_c_i_m_03,rw,2,15,15,0,15,
ZSmOne,10,zs_beta_m,03,0x0cc6,ZSmOne_10_zs_beta_m_03,rw,2,32,127,4,127,
ZSmOne,10,zs_pass_i_m,03,0x0cc6,ZSmOne_10_zs_pass_i_m_03,rw,2,0,1,11,1,
ZSmOne,10,zs_mask_i_m,03,0x0cc6,ZSmOne_10_zs_mask_i_m_03,rw,2,0,1,12,1,
ZSmOne,10,zs_c_i_m,04,0x0cc8,ZSmOne_10_zs_c_i_m_04,rw,2,15,15,0,15,
ZSmOne,10,zs_beta_m,04,0x0cc8,ZSmOne_10_zs_beta_m_04,rw,2,32,127,4,127,
ZSmOne,10,zs_pass_i_m,04,0x0cc8,ZSmOne_10_zs_pass_i_m_04,rw,2,0,1,11,1,
ZSmOne,10,zs_mask_i_m,04,0x0cc8,ZSmOne_10_zs_mask_i_m_04,rw,2,0,1,12,1,
ZSmOne,10,zs_c_i_m,05,0x0cca,ZSmOne_10_zs_c_i_m_05,rw,2,15,15,0,15,
ZSmOne,10,zs_beta_m,05,0x0cca,ZSmOne_10_zs_beta_m_05,rw,2,32,127,4,127,
ZSmOne,10,zs_pass_i_m,05,0x0cca,ZSmOne_10_zs_pass_i_m_05,rw,2,0,1,11,1,
ZSmOne,10,zs_mask_i_m,05,0x0cca,ZSmOne_10_zs_mask_i_m_05,rw,2,0,1,12,1,
ZSmOne,10,zs_c_i_m,06,0x0ccc,ZSmOne_10_zs_c_i_m_06,rw,2,15,15,0,15,
ZSmOne,10,zs_beta_m,06,0x0ccc,ZSmOne_10_zs_beta_m_06,rw,2,32,127,4,127,
ZSmOne,10,zs_pass_i_m,06,0x0ccc,ZSmOne_10_zs_pass_i_m_06,rw,2,0,1,11,1,
ZSmOne,10,zs_mask_i_m,06,0x0ccc,ZSmOne_10_zs_mask_i_m_06,rw,2,0,1,12,1,
ZSmOne,10,zs_c_i_m,07,0x0cce,ZSmOne_10_zs_c_i_m_07,rw,2,15,15,0,15,
ZSmOne,10,zs_beta_m,07,0x0cce,ZSmOne_10_zs_beta_m_07,rw,2,32,127,4,127,
ZSmOne,10,zs_pass_i_m,07,0x0cce,ZSmOne_10_zs_pass_i_m_07,rw,2,0,1,11,1,
ZSmOne,10,zs_mask_i_m,07,0x0cce,ZSmOne_10_zs_mask_i_m_07,rw,2,0,1,12,1,
ZSmOne,10,zs_c_i_m,08,0x0cd0,ZSmOne_10_zs_c_i_m_08,rw,2,15,15,0,15,
ZSmOne,10,zs_beta_m,08,0x0cd0,ZSmOne_10_zs_beta_m_08,rw,2,32,127,4,127,
ZSmOne,10,zs_pass_i_m,08,0x0cd0,ZSmOne_10_zs_pass_i_m_08,rw,2,0,1,11,1,
ZSmOne,10,zs_mask_i_m,08,0x0cd0,ZSmOne_10_zs_mask_i_m_08,rw,2,0,1,12,1,
ZSmOne,10,zs_c_i_m,09,0x0cd2,ZSmOne_10_zs_c_i_m_09,rw,2,15,15,0,15,
ZSmOne,10,zs_beta_m,09,0x0cd2,ZSmOne_10_zs_beta_m_09,rw,2,32,127,4,127,
ZSmOne,10,zs_pass_i_m,09,0x0cd2,ZSmOne_10_zs_pass_i_m_09,rw,2,0,1,11,1,
ZSmOne,10,zs_mask_i_m,09,0x0cd2,ZSmOne_10_zs_mask_i_m_09,rw,2,0,1,12,1,
ZSmOne,10,zs_c_i_m,10,0x0cd4,ZSmOne_10_zs_c_i_m_10,rw,2,15,15,0,15,
ZSmOne,10,zs_beta_m,10,0x0cd4,ZSmOne_10_zs_beta_m_10,rw,2,32,127,4,127,
ZSmOne,10,zs_pass_i_m,10,0x0cd4,ZSmOne_10_zs_pass_i_m_10,rw,2,0,1,11,1,
ZSmOne,10,zs_mask_i_m,10,0x0cd4,ZSmOne_10_zs_mask_i_m_10,rw,2,0,1,12,1,
ZSmOne,10,zs_c_i_m,11,0x0cd6,ZSmOne_10_zs_c_i_m_11,rw,2,15,15,0,15,
ZSmOne,10,zs_beta_m,11,0x0cd6,ZSmOne_10_zs_beta_m_11,rw,2,32,127,4,127,
ZSmOne,10,zs_pass_i_m,11,0x0cd6,ZSmOne_10_zs_pass_i_m_11,rw,2,0,1,11,1,
ZSmOne,10,zs_mask_i_m,11,0x0cd6,ZSmOne_10_zs_mask_i_m_11,rw,2,0,1,12,1,
ZSmOne,10,zs_c_i_m,12,0x0cd8,ZSmOne_10_zs_c_i_m_12,rw,2,15,15,0,15,
ZSmOne,10,zs_beta_m,12,0x0cd8,ZSmOne_10_zs_beta_m_12,rw,2,32,127,4,127,
ZSmOne,10,zs_pass_i_m,12,0x0cd8,ZSmOne_10_zs_pass_i_m_12,rw,2,0,1,11,1,
ZSmOne,10,zs_mask_i_m,12,0x0cd8,ZSmOne_10_zs_mask_i_m_12,rw,2,0,1,12,1,
ZSmOne,10,zs_c_i_m,13,0x0cda,ZSmOne_10_zs_c_i_m_13,rw,2,15,15,0,15,
ZSmOne,10,zs_beta_m,13,0x0cda,ZSmOne_10_zs_beta_m_13,rw,2,32,127,4,127,
ZSmOne,10,zs_pass_i_m,13,0x0cda,ZSmOne_10_zs_pass_i_m_13,rw,2,0,1,11,1,
ZSmOne,10,zs_mask_i_m,13,0x0cda,ZSmOne_10_zs_mask_i_m_13,rw,2,0,1,12,1,
ZSmOne,10,zs_c_i_m,14,0x0cdc,ZSmOne_10_zs_c_i_m_14,rw,2,15,15,0,15,
ZSmOne,10,zs_beta_m,14,0x0cdc,ZSmOne_10_zs_beta_m_14,rw,2,32,127,4,127,
ZSmOne,10,zs_pass_i_m,14,0x0cdc,ZSmOne_10_zs_pass_i_m_14,rw,2,0,1,11,1,
ZSmOne,10,zs_mask_i_m,14,0x0cdc,ZSmOne_10_zs_mask_i_m_14,rw,2,0,1,12,1,
ZSmOne,10,zs_c_i_m,15,0x0cde,ZSmOne_10_zs_c_i_m_15,rw,2,15,15,0,15,
ZSmOne,10,zs_beta_m,15,0x0cde,ZSmOne_10_zs_beta_m_15,rw,2,32,127,4,127,
ZSmOne,10,zs_pass_i_m,15,0x0cde,ZSmOne_10_zs_pass_i_m_15,rw,2,0,1,11,1,
ZSmOne,10,zs_mask_i_m,15,0x0cde,ZSmOne_10_zs_mask_i_m_15,rw,2,0,1,12,1,
ZSmOne,10,zs_c_i_m,16,0x0ce0,ZSmOne_10_zs_c_i_m_16,rw,2,15,15,0,15,
ZSmOne,10,zs_beta_m,16,0x0ce0,ZSmOne_10_zs_beta_m_16,rw,2,32,127,4,127,
ZSmOne,10,zs_pass_i_m,16,0x0ce0,ZSmOne_10_zs_pass_i_m_16,rw,2,0,1,11,1,
ZSmOne,10,zs_mask_i_m,16,0x0ce0,ZSmOne_10_zs_mask_i_m_16,rw,2,0,1,12,1,
ZSmOne,10,zs_c_i_m,17,0x0ce2,ZSmOne_10_zs_c_i_m_17,rw,2,15,15,0,15,
ZSmOne,10,zs_beta_m,17,0x0ce2,ZSmOne_10_zs_beta_m_17,rw,2,32,127,4,127,
ZSmOne,10,zs_pass_i_m,17,0x0ce2,ZSmOne_10_zs_pass_i_m_17,rw,2,0,1,11,1,
ZSmOne,10,zs_mask_i_m,17,0x0ce2,ZSmOne_10_zs_mask_i_m_17,rw,2,0,1,12,1,
